id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne
94,3,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,1.0
35,3,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,2.0
2,3,Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),1.67
10,2,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,2.5
101,2,Brucella spp.,Brucella spp.,Brucella spp.,Brucella spp.,2.5
193,2,Salmonella Agona,Salmonella Agona,Salmonella Agona,Salmonella Agona,2.0
160,2,Nipah Virus,Virus Nipah,Virus Nipah,Nipah virus,1.0
8,2,Sapovirus,Sapovirus,Sapovirus,Sapovirus,1.5
88,2,Campylobacter coli,Campylobacter coli,Campylobacter coli,Campylobacter coli,1.5
156,2,Listeria innocua,Listeria innocua,Listeria innocua,Listeria innocua,2.5
28,2,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,1.5
129,2,Affenpocken-Virus (MPXV),variole du singe (MPXV),vaiolo delle scimmie (MXPV),Monkeypox virus (MPXV),2.0
4,2,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,2.0
211,2,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,1.5
100,1,Frühsommer-Meningoenzephalitis (FSME),L'encéphalite à tiques,Encefalite trasmessa da zecche,Tick-borne encephalitis (TBE),1.0
146,1,Salmonella Thompson,Salmonella Thompson,Salmonella Thompson,Salmonella Thompson,3.0
186,1,Biogene Amine,Amines biogènes,Ammine biogene,Biogenic amines,2.0
36,1,Giardia spp.,Giardia spp.,Giardia spp.,Giardia spp.,3.0
48,1,marine Biotoxine,biotoxines marines,biotossine marine,marine biotoxines,3.0
112,1,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,1.0
177,1,Alongshan Virus (ALSV),Virus Alongshan (ALSV),Virus Alongshan (ALSV),Alongshan virus (ALSV),3.0
305,1,Microbacterium,Microbacterium,Microbacterium,Microbacterium,2.0
286,1,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,1.0
251,1,Trichinella spp.,Trichinella spp.,Trichinella spp.,Trichinella spp.,1.0
174,1,Fungizid,Fongicide,Fungicida,Fungicide,2.0
218,1,Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),3.0
231,1,Campylobacter fetus,Campylobacter fetus,Campylobacter fetus,Campylobacter fetus,2.0
25,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,2.0
320,1,Citrobacter spp.,Citrobacter spp.,Citrobacter spp.,Citrobacter spp.,2.0
206,1,Caprinsäure,Acide caprique,Acido caprico,Capric acid,1.0
296,1,Providencia spp.,Providencia spp.,Providencia spp.,Providencia spp.,2.0
319,1,Proteus spp.,Proteus spp.,Proteus spp.,Proteus spp.,2.0
120,1,Rotavirus,Rotavirus,Rotavirus,Rotavirus,2.0
207,1,Decansäure,Acide décanoïque,acido decanoico,decanoic acid,1.0
97,1,Salmonella Kentucky,Salmonella Kentucky,Salmonella Kentucky,Salmonella Kentucky,1.0
278,1,Morchella sextelata,Morchella sextelata,Morchella sextelata,Morchella sextelata,2.0
291,1,Milchsäurebakterien,Bactérie lactique,batteri lattici acidofili,Lactic acid bacteria,2.0
239,1,enteroinvasive Escherichia coli (EIEC),Escherichia coli entéro-invasif (EIEC),Escherichia coli enteroinvasiva (EIEC),enteroinvasive Escherichia coli (EIEC),2.0
181,1,hochpathogene Aviären Influenza (HPAI),virus de l'influenza aviaire hautement pathogène (IAHP),virus ad alta patogenicità (HPAI) di influenza aviaria,highly pathogenic avian influenza (HPAI) virus,1.0
289,1,HT-2,HT-2,HT-2,HT-2,2.0
176,1,Yersinia enterolitica,Yersinia enterolitica,Yersinia enterolitica,Yersinia enterolitica,1.0
276,1,Phytohämagglutinin,Phytohémagglutinine,Fitoemoagglutinina,Phytohaemagglutinin,1.0
3,1,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,1.0
189,1,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,3.0
103,1,GMO (genetisch modifizierter Organismus),OGM (organisme génétiquement modifié),OGM (organismo geneticamente modificato),Genetically modified organism (GMO),1.0
213,1,L. welshimeri ,L. welshimeri ,L. welshimeri ,L. welshimeri ,2.0
245,1,Streptococcus equi,Streptococcus equi,Streptococcus equi,Streptococcus equi,3.0
140,1,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,3.0
257,1,Helicobacter pullorum,Helicobacter pullorum,Helicobacter pullorum,Helicobacter pullorum,3.0
62,1,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,2.0
91,1,Pestizide,pesticides,pesticidi,pesticide,2.0
255,1,Chronic Wasting Disease (CWD),Maladie débilitante chronique (CWD),Malattia del deperimento cronico (CWD),Chronic Wasting Disease (CWD),2.0
253,1,Mpox (Affenpocken),Mpox (Variole du singe),Mpox (Vaiolo delle scimmie),Mpox (Monkeypox),1.0
250,1,extended-spectrum beta-lactamase produzierenden Shigella sonnei,Shigella sonnei productrices de bêta-lactamase à spectre étendu,Shigella sonnei produttrice di beta-lattamasi a spettro esteso,extended spectrum beta-lactamase producing-Shigella sonnei,1.0
197,1,Nitrite,Nitrite,Nitrito,Nitrite,1.0
114,1,Klebsiella,Klebsiella,Klebsiella,Klebsiella,1.0
212,1,Kainsäure,Acide kaïnique,Acido kainico,Kainic acid,1.0
167,1,Quecksilber,Mercure,Mercurio,Mercury,1.0
102,1,Blei,Plomb,Piombo,Lead,1.0
210,1,Jod,Iode,Iodo,Iodine,1.0
209,1,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0
165,1,Cadmium,Cadmium,Cadmio,Cadmium,1.0
288,1,T-2,T-2,T-2,T-2,2.0
7,1,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,1.0
300,1,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,1.0
121,1,Hepatitis A virus,Virus de l'hépatite A,Virus dell'epatite A,Hepatitis A virus,1.0
266,1,Legionella,Legionella,Legionella,Legionella,2.0
136,1,Prion,Prion,Prione,Prion,1.0
150,1,Glyphosat,Glyphosate,Glifosato,Glyphosate,2.0
187,1,Arsen,Arsenic,Arsenico,Arsenic,2.0
265,1,diastatische Hefe,levure diastatique,lievito diastatico,diastatic yeast,2.0
226,1,Shigella spp.,Shigella spp.,Shigella spp.,Shigella spp.,1.0
267,1,Cyanobakterien,Cyanobacteriota,Cyanobacteria,Cyanobacteria,2.0
229,1,Streptococcus pyogenes (GAS),Streptococcus pyogenes (SGA),Streptococcus pyogenes (SGA),Streptococcus pyogenes (GAS),1.0
312,1,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,2.0
194,1,Bourbon-Virus (BOUV),Virus de Bourbon (BOUV),Bourbon virus (BOUV),Bourbon virus (BRBV),1.0
190,1,Salmonella Bovismorbificans,Salmonella Bovismorbificans,Salmonella Bovismorbificans,Salmonella Bovismorbificans,1.0
304,1,Clostridien,Clostridia,Clostridia,Clostridia,1.0
303,1,Akkermansia,Akkermansia,Akkermansia,Akkermansia,1.0
76,1,colistin,colistine,colistina,Colistin,1.0
302,1,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,2.0
6,1,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,2.0
